route_short_name,direction_id,stop_id,year,peak,total_delay_seconds,n_obs
1,1,9022001010056002,2026,FM-topp,51813,494
1,1,9022001010056002,2026,Natt,113848,928
1,1,9022001010058002,2026,Dag,809,21
1,1,9022001010058002,2026,EM-topp,1709,14
1,1,9022001010058002,2026,FM-topp,102,4
1,1,9022001010058002,2026,Natt,516,7
1,1,9022001010058002,2025,Dag,3508,39
1,1,9022001010058002,2025,EM-topp,2886,22
1,1,9022001010058002,2025,FM-topp,738,3
1,1,9022001010058002,2025,Natt,1606,18
1,1,9022001010058002,2026,Dag,122992,1515
1,1,9022001010058002,2026,EM-topp,139909,979
1,1,9022001010058002,2026,FM-topp,57353,528
1,1,9022001010058002,2026,Natt,113910,959
1,1,9022001010060002,2026,Dag,1001,21
1,1,9022001010060002,2026,EM-topp,1902,14
1,1,9022001010060002,2026,FM-topp,157,4
1,1,9022001010060002,2026,Natt,704,9
1,1,9022001010060002,2025,Dag,4378,41
1,1,9022001010060002,2025,EM-topp,3156,26
1,1,9022001010060002,2025,FM-topp,757,3
1,1,9022001010060002,2025,Natt,2428,22
1,1,9022001010060002,2026,Dag,146524,1546
1,1,9022001010060002,2026,EM-topp,153593,1011
1,1,9022001010060002,2026,FM-topp,65003,554
1,1,9022001010060002,2026,Natt,135055,983
1,1,9022001010062001,2026,Dag,742,22
1,1,9022001010062001,2026,EM-topp,1809,14
1,1,9022001010062001,2026,FM-topp,265,6
1,1,9022001010062001,2026,Natt,578,9
1,1,9022001010062001,2025,Dag,4291,44
1,1,9022001010062001,2025,EM-topp,2565,26
1,1,9022001010062001,2025,FM-topp,877,6
1,1,9022001010062001,2025,Natt,2722,26
1,1,9022001010062001,2026,Dag,155841,1723
1,1,9022001010062001,2026,EM-topp,163293,1079
1,1,9022001010062001,2026,FM-topp,73859,708
1,1,9022001010062001,2026,Natt,148452,1111
1,1,9022001010062004,2026,Dag,220,5
1,1,9022001010062004,2026,EM-topp,277,2
1,1,9022001010062004,2026,Natt,967,1
1,1,9022001010151002,2026,Dag,9679,19
1,1,9022001010151002,2026,EM-topp,7906,18
1,1,9022001010151002,2026,Natt,2360,9
1,1,9022001010153002,2026,Dag,1409,25
1,1,9022001010153002,2026,EM-topp,1759,15
1,1,9022001010153002,2026,FM-topp,154,7
1,1,9022001010153002,2026,Natt,753,11
1,1,9022001010153002,2025,Dag,5271,53
1,1,9022001010153002,2025,EM-topp,3588,29
1,1,9022001010153002,2025,FM-topp,902,6
1,1,9022001010153002,2025,Natt,3183,30
1,1,9022001010153002,2026,Dag,182421,1890
1,1,9022001010153002,2026,EM-topp,177457,1159
1,1,9022001010153002,2026,FM-topp,75221,754
1,1,9022001010153002,2026,Natt,180123,1262
1,1,9022001010155002,2026,Dag,1243,24
1,1,9022001010155002,2026,EM-topp,1947,15
1,1,9022001010155002,2026,FM-topp,256,7
1,1,9022001010155002,2026,Natt,621,9
1,1,9022001010155002,2025,Dag,5421,49
1,1,9022001010155002,2025,EM-topp,2899,27
1,1,9022001010155002,2025,FM-topp,874,6
1,1,9022001010155002,2025,Natt,2957,27
1,1,9022001010155002,2026,Dag,182739,1785
1,1,9022001010155002,2026,EM-topp,181210,1105
1,1,9022001010155002,2026,FM-topp,78389,732
1,1,9022001010155002,2026,Natt,168952,1179
1,1,9022001010183003,2026,Dag,9785,19
1,1,9022001010183003,2026,EM-topp,7937,19
1,1,9022001010183003,2026,Natt,2336,10
1,1,9022001010188001,2026,Dag,11170,19
1,1,9022001010188001,2026,EM-topp,9090,18
1,1,9022001010188001,2026,Natt,2979,9
1,1,9022001010191001,2026,Dag,10839,19
1,1,9022001010191001,2026,EM-topp,8217,17
1,1,9022001010191001,2026,Natt,2889,9
1,1,9022001010363005,2026,Dag,9893,20
1,1,9022001010363005,2026,EM-topp,8222,20
1,1,9022001010363005,2026,Natt,2358,10
1,1,9022001010369006,2026,Dag,1593,39
1,1,9022001010369006,2026,EM-topp,3221,26
1,1,9022001010369006,2026,FM-topp,-307,12
1,1,9022001010369006,2026,Natt,737,23
1,1,9022001010369006,2025,Dag,6947,100
1,1,9022001010369006,2025,EM-topp,10937,73
1,1,9022001010369006,2025,FM-topp,727,6
1,1,9022001010369006,2025,Natt,6932,67
1,1,9022001010369006,2026,Dag,275994,3559
1,1,9022001010369006,2026,EM-topp,264099,2204
1,1,9022001010369006,2026,FM-topp,76534,1147
1,1,9022001010369006,2026,Natt,306450,2717
1,1,9022001010369011,2026,Dag,-3624,57
1,1,9022001010369011,2026,EM-topp,-3318,44
1,1,9022001010369011,2026,Natt,-92,9
1,1,9022001010421001,2026,Dag,5095,41
1,1,9022001010421001,2026,EM-topp,6764,27
1,1,9022001010421001,2026,FM-topp,801,12
1,1,9022001010421001,2026,Natt,2694,24
1,1,9022001010421001,2025,Dag,15892,102
1,1,9022001010421001,2025,EM-topp,17080,74
1,1,9022001010421001,2025,FM-topp,1119,6
1,1,9022001010421001,2025,Natt,12294,70
1,1,9022001010421001,2026,Dag,629523,3667
1,1,9022001010421001,2026,EM-topp,523137,2322
1,1,9022001010421001,2026,FM-topp,172849,1153
1,1,9022001010421001,2026,Natt,570938,2809
1,1,9022001010449001,2026,Dag,6130,42
1,1,9022001010449001,2026,EM-topp,7872,27
1,1,9022001010449001,2026,FM-topp,1136,12
1,1,9022001010449001,2026,Natt,3998,26
1,1,9022001010449001,2025,Dag,20952,102
1,1,9022001010449001,2025,EM-topp,22027,76
1,1,9022001010449001,2025,FM-topp,1283,6
1,1,9022001010449001,2025,Natt,15926,71
1,1,9022001010449001,2026,Dag,793917,3691
1,1,9022001010449001,2026,EM-topp,667168,2371
1,1,9022001010449001,2026,FM-topp,221220,1164
1,1,9022001010449001,2026,Natt,679244,2837
1,1,9022001010451001,2026,Dag,6053,42
1,1,9022001010451001,2026,EM-topp,7846,27
1,1,9022001010451001,2026,FM-topp,1028,12
1,1,9022001010451001,2026,Natt,3837,26
1,1,9022001010451001,2025,Dag,18099,102
1,1,9022001010451001,2025,EM-topp,19499,76
1,1,9022001010451001,2025,FM-topp,1189,6
1,1,9022001010451001,2025,Natt,13935,71
1,1,9022001010451001,2026,Dag,752379,3690
1,1,9022001010451001,2026,EM-topp,631056,2371
1,1,9022001010451001,2026,FM-topp,203261,1164
1,1,9022001010451001,2026,Natt,643360,2836
1,1,9022001010453001,2026,Dag,4104,42
1,1,9022001010453001,2026,EM-topp,6232,27
1,1,9022001010453001,2026,FM-topp,487,11
1,1,9022001010453001,2026,Natt,2875,26
1,1,9022001010453001,2025,Dag,14033,102
1,1,9022001010453001,2025,EM-topp,16069,76
1,1,9022001010453001,2025,FM-topp,1062,6
1,1,9022001010453001,2025,Natt,10926,71
1,1,9022001010453001,2026,Dag,608024,3691
1,1,9022001010453001,2026,EM-topp,525271,2371
1,1,9022001010453001,2026,FM-topp,156586,1164
1,1,9022001010453001,2026,Natt,547665,2835
1,1,9022001010455003,2026,Dag,-3834,43
1,1,9022001010455003,2026,EM-topp,401,27
1,1,9022001010455003,2026,FM-topp,-1366,12
1,1,9022001010455003,2026,Natt,-1850,26
1,1,9022001010455003,2025,Dag,-829,102
1,1,9022001010455003,2025,EM-topp,-1525,76
1,1,9022001010455003,2025,FM-topp,316,6
1,1,9022001010455003,2025,Natt,-2088,71
1,1,9022001010455003,2026,Dag,-71267,3720
1,1,9022001010455003,2026,EM-topp,-14467,2385
1,1,9022001010455003,2026,FM-topp,-15568,1178
1,1,9022001010455003,2026,Natt,44168,2866
1,1,9022001010462002,2026,Dag,6042,42
1,1,9022001010462002,2026,EM-topp,7923,27
1,1,9022001010462002,2026,FM-topp,1194,12
1,1,9022001010462002,2026,Natt,4011,26
1,1,9022001010462002,2025,Dag,18657,102
1,1,9022001010462002,2025,EM-topp,20182,76
1,1,9022001010462002,2025,FM-topp,1235,6
1,1,9022001010462002,2025,Natt,14454,71
1,1,9022001010462002,2026,Dag,759420,3693
1,1,9022001010462002,2026,EM-topp,643865,2371
1,1,9022001010462002,2026,FM-topp,208734,1165
1,1,9022001010462002,2026,Natt,655573,2835
1,1,9022001010489001,2026,Dag,9393,19
1,1,9022001010489001,2026,EM-topp,6815,16
1,1,9022001010489001,2026,Natt,2580,9
1,1,9022001010505002,2026,Dag,2336,34
1,1,9022001010505002,2026,EM-topp,3007,20
1,1,9022001010505002,2026,FM-topp,621,9
1,1,9022001010505002,2026,Natt,2545,20
1,1,9022001010505002,2025,Dag,11653,79
1,1,9022001010505002,2025,EM-topp,8677,49
1,1,9022001010505002,2025,FM-topp,1189,6
1,1,9022001010505002,2025,Natt,7188,50
1,1,9022001010505002,2026,Dag,379545,2692
1,1,9022001010505002,2026,EM-topp,299447,1617
1,1,9022001010505002,2026,FM-topp,123227,900
1,1,9022001010505002,2026,Natt,351325,2047
1,1,9022001010645003,2025,Dag,15664,102
1,1,9022001010645003,2025,EM-topp,17012,75
1,1,9022001010645003,2025,FM-topp,1094,6
1,1,9022001010645003,2025,Natt,12357,71
1,1,9022001010645003,2026,Dag,561880,3253
1,1,9022001010645003,2026,EM-topp,450933,2064
1,1,9022001010645003,2026,FM-topp,153254,1012
1,1,9022001010645003,2026,Natt,515703,2499
1,1,9022001010733001,2026,Dag,-6009,43
1,1,9022001010733001,2026,EM-topp,-1302,27
1,1,9022001010733001,2026,FM-topp,-1668,12
1,1,9022001010733001,2026,Natt,-3134,26
1,1,9022001010733001,2025,Dag,-5789,102
1,1,9022001010733001,2025,EM-topp,-6402,76
1,1,9022001010733001,2025,FM-topp,109,6
1,1,9022001010733001,2025,Natt,-5628,71
1,1,9022001010733001,2026,Dag,-223342,3718
1,1,9022001010733001,2026,EM-topp,-154369,2384
1,1,9022001010733001,2026,FM-topp,-47389,1180
1,1,9022001010733001,2026,Natt,-76941,2867
1,1,9022001010736002,2026,Dag,-10215,44
1,1,9022001010736002,2026,EM-topp,-4419,27
1,1,9022001010736002,2026,FM-topp,-2621,12
1,1,9022001010736002,2026,Natt,-5575,27
1,1,9022001010736002,2025,Dag,-15172,102
1,1,9022001010736002,2025,EM-topp,-15154,76
1,1,9022001010736002,2025,FM-topp,-386,6
1,1,9022001010736002,2025,Natt,-12337,71
1,1,9022001010736002,2026,Dag,-565622,3724
1,1,9022001010736002,2026,EM-topp,-425158,2384
1,1,9022001010736002,2026,FM-topp,-134558,1183
1,1,9022001010736002,2026,Natt,-338123,2875
10,0,9022001000150001,2026,Dag,-187,2
10,0,9022001000150001,2026,EM-topp,-284,2
10,0,9022001000150001,2026,FM-topp,-479,3
10,0,9022001000150001,2025,Dag,84,1
10,0,9022001000150001,2025,EM-topp,-748,3
10,0,9022001000150001,2025,FM-topp,-214,2
10,0,9022001000150001,2026,Dag,-14941,134
10,0,9022001000150001,2026,EM-topp,-20803,139
10,0,9022001000150001,2026,FM-topp,-1924,158
10,0,9022001000150001,2026,Natt,-1158,39
10,0,9022001000183001,2026,Dag,-13244,24
10,0,9022001000183001,2026,EM-topp,-3045,5
10,0,9022001000184001,2026,Dag,357,3
10,0,9022001000185001,2026,Dag,3185,5
10,0,9022001000185001,2026,EM-topp,635,1
10,0,9022001000823001,2026,Dag,-232,2
10,0,9022001000823001,2026,EM-topp,-200,3
10,0,9022001000823001,2026,FM-topp,-134,2
10,0,9022001000823001,2025,Dag,-160,1
10,0,9022001000823001,2025,EM-topp,-81,3
10,0,9022001000823001,2025,FM-topp,-152,2
10,0,9022001000823001,2026,Dag,-10401,164
10,0,9022001000823001,2026,EM-topp,-6430,138
10,0,9022001000823001,2026,FM-topp,-2798,107
10,0,9022001000823001,2026,Natt,-972,18
10,0,9022001000824001,2026,Dag,465,2
10,0,9022001000824001,2026,EM-topp,943,3
10,0,9022001000824001,2026,FM-topp,257,1
10,0,9022001000824001,2025,Dag,91,1
10,0,9022001000824001,2025,EM-topp,1189,3
10,0,9022001000824001,2025,FM-topp,311,2
10,0,9022001000824001,2026,Dag,12703,88
10,0,9022001000824001,2026,EM-topp,31832,107
10,0,9022001000824001,2026,FM-topp,10114,45
10,0,9022001000824001,2026,Natt,1669,7
10,0,9022001000825001,2026,Dag,-1208,2
10,0,9022001000825001,2026,EM-topp,241,1
10,0,9022001000825001,2026,FM-topp,-599,1
10,0,9022001000825001,2026,Natt,-599,1
10,0,9022001000825001,2025,Dag,-748,4
10,0,9022001000825001,2025,EM-topp,63,3
10,0,9022001000825001,2025,FM-topp,-325,2
10,0,9022001000825001,2025,Natt,-577,4
10,0,9022001000825001,2026,Dag,-48629,159
10,0,9022001000825001,2026,EM-topp,1767,99
10,0,9022001000825001,2026,FM-topp,-25762,73
10,0,9022001000825001,2026,Natt,-17703,48
10,0,9022001000828001,2026,Dag,391,2
10,0,9022001000828001,2026,EM-topp,637,3
10,0,9022001000828001,2026,FM-topp,734,2
10,0,9022001000828001,2025,Dag,268,1
10,0,9022001000828001,2025,EM-topp,531,3
10,0,9022001000828001,2025,FM-topp,210,2
10,0,9022001000828001,2026,Dag,44343,165
10,0,9022001000828001,2026,EM-topp,33391,138
10,0,9022001000828001,2026,FM-topp,61750,155
10,0,9022001000828001,2026,Natt,29832,53
10,0,9022001000829001,2026,Dag,-1051,2
10,0,9022001000829001,2026,EM-topp,-2094,3
10,0,9022001000829001,2026,FM-topp,-1346,3
10,0,9022001000829001,2025,Dag,-335,1
10,0,9022001000829001,2025,EM-topp,-2348,3
10,0,9022001000829001,2025,FM-topp,-649,2
10,0,9022001000829001,2026,Dag,-77535,166
10,0,9022001000829001,2026,EM-topp,-105208,139
10,0,9022001000829001,2026,FM-topp,-57249,160
10,0,9022001000829001,2026,Natt,-6186,54
10,0,9022001000830001,2026,Dag,53,2
10,0,9022001000830001,2026,EM-topp,191,3
10,0,9022001000830001,2026,FM-topp,157,2
10,0,9022001000830001,2025,Dag,153,1
10,0,9022001000830001,2025,EM-topp,113,3
10,0,9022001000830001,2025,FM-topp,444,2
10,0,9022001000830001,2026,Dag,18955,164
10,0,9022001000830001,2026,EM-topp,13097,137
10,0,9022001000830001,2026,FM-topp,18497,107
10,0,9022001000830001,2026,Natt,4104,18
10,0,9022001000839001,2026,Dag,194,2
10,0,9022001000839001,2026,EM-topp,243,1
10,0,9022001000839001,2026,FM-topp,85,1
10,0,9022001000839001,2025,Dag,-30,1
10,0,9022001000839001,2025,EM-topp,650,3
10,0,9022001000839001,2025,FM-topp,17,2
10,0,9022001000839001,2026,Dag,16556,110
10,0,9022001000839001,2026,EM-topp,23732,120
10,0,9022001000839001,2026,FM-topp,17888,92
10,0,9022001000839001,2026,Natt,3415,14
10,0,9022001000851001,2026,Dag,457,2
10,0,9022001000851001,2026,EM-topp,1032,3
10,0,9022001000851001,2026,FM-topp,292,1
10,0,9022001000851001,2025,Dag,142,1
10,0,9022001000851001,2025,EM-topp,839,3
10,0,9022001000851001,2025,FM-topp,395,2
10,0,9022001000851001,2026,Dag,15799,56
10,0,9022001000851001,2026,EM-topp,36549,109
10,0,9022001000851001,2026,FM-topp,15148,46
10,0,9022001000851001,2026,Natt,4094,9
10,0,9022001001051005,2026,Natt,-17415,211
10,0,9022001001051006,2026,Dag,-1880,58
10,0,9022001001051006,2026,EM-topp,-1262,35
10,0,9022001001051006,2026,FM-topp,-1149,31
10,0,9022001001051006,2026,Natt,-1629,50
10,0,9022001001051006,2025,Dag,-13158,189
10,0,9022001001051006,2025,EM-topp,-10621,149
10,0,9022001001051006,2025,FM-topp,-2230,31
10,0,9022001001051006,2025,Natt,-10695,154
10,0,9022001001051006,2026,Dag,-133837,6291
10,0,9022001001051006,2026,EM-topp,-90126,3615
10,0,9022001001051006,2026,FM-topp,-88235,3167
10,0,9022001001051006,2026,Natt,-129455,5694
10,0,9022001001151004,2026,Dag,-1728,58
10,0,9022001001151004,2026,EM-topp,-1099,35
10,0,9022001001151004,2026,FM-topp,-992,31
10,0,9022001001151004,2026,Natt,-1462,50
10,0,9022001001151004,2025,Dag,-3879,189
10,0,9022001001151004,2025,EM-topp,-2823,148
10,0,9022001001151004,2025,FM-topp,-723,31
10,0,9022001001151004,2025,Natt,-3625,154
10,0,9022001001151004,2026,Dag,-179872,6296
10,0,9022001001151004,2026,EM-topp,-102252,3617
10,0,9022001001151004,2026,FM-topp,-95462,3169
10,0,9022001001151004,2026,Natt,-167767,5911
10,0,9022001003031001,2026,Natt,-977,21
10,0,9022001003031001,2025,Natt,-5497,70
10,0,9022001003031001,2026,FM-topp,-14401,387
10,0,9022001003031001,2026,Natt,-63039,1728
10,0,9022001003031002,2026,Dag,-2718,58
10,0,9022001003031002,2026,EM-topp,-1808,35
10,0,9022001003031002,2026,FM-topp,-1613,31
10,0,9022001003031002,2026,Natt,-1429,29
10,0,9022001003031002,2025,Dag,-14003,189
10,0,9022001003031002,2025,EM-topp,-8905,149
10,0,9022001003031002,2025,FM-topp,-2276,31
10,0,9022001003031002,2025,Natt,-6021,84
10,0,9022001003031002,2026,Dag,-160083,4424
10,0,9022001003031002,2026,EM-topp,-103925,2557
10,0,9022001003031002,2026,FM-topp,-80104,1825
10,0,9022001003031002,2026,Natt,-89108,2331
10,0,9022001003131002,2026,Dag,-1594,58
10,0,9022001003131002,2026,EM-topp,-1232,35
10,0,9022001003131002,2026,FM-topp,-1098,31
10,0,9022001003131002,2026,Natt,-1472,50
10,0,9022001003131002,2025,Dag,-6506,189
10,0,9022001003131002,2025,EM-topp,-4493,148
10,0,9022001003131002,2025,FM-topp,-1121,31
10,0,9022001003131002,2025,Natt,-5550,154
10,0,9022001003131002,2026,Dag,-117936,6297
10,0,9022001003131002,2026,EM-topp,-80997,3617
10,0,9022001003131002,2026,FM-topp,-79212,3169
10,0,9022001003131002,2026,Natt,-119619,5907
10,0,9022001003161002,2026,Dag,-1878,58
10,0,9022001003161002,2026,EM-topp,-1345,35
10,0,9022001003161002,2026,FM-topp,-1213,31
10,0,9022001003161002,2026,Natt,-1659,50
10,0,9022001003161002,2025,Dag,-3949,189
10,0,9022001003161002,2025,EM-topp,-3083,148
10,0,9022001003161002,2025,FM-topp,-737,31
10,0,9022001003161002,2025,Natt,-3829,154
10,0,9022001003161002,2026,Dag,-204478,6297
10,0,9022001003161002,2026,EM-topp,-125041,3617
10,0,9022001003161002,2026,FM-topp,-116509,3169
10,0,9022001003161002,2026,Natt,-194847,5912
10,0,9022001003201003,2026,Dag,-2061,58
10,0,9022001003201003,2026,EM-topp,-1331,35
10,0,9022001003201003,2026,FM-topp,-1152,32
10,0,9022001003201003,2026,Natt,-1792,50
10,0,9022001003201003,2025,Dag,-12581,189
10,0,9022001003201003,2025,EM-topp,-9904,149
10,0,9022001003201003,2025,FM-topp,-2177,31
10,0,9022001003201003,2025,Natt,-11210,154
10,0,9022001003201003,2026,Dag,-223230,6296
10,0,9022001003201003,2026,EM-topp,-125714,3618
10,0,9022001003201003,2026,FM-topp,-115125,3166
10,0,9022001003201003,2026,Natt,-222753,5942
10,0,9022001003411002,2026,Dag,-1862,57
10,0,9022001003411002,2026,EM-topp,-1403,34
10,0,9022001003411002,2026,FM-topp,-1157,30
10,0,9022001003411002,2026,Natt,-1792,50
10,0,9022001003411002,2025,Dag,-10083,189
10,0,9022001003411002,2025,EM-topp,-7014,149
10,0,9022001003411002,2025,FM-topp,-1711,31
10,0,9022001003411002,2025,Natt,-8387,154
10,0,9022001003411002,2026,Dag,-215248,6278
10,0,9022001003411002,2026,EM-topp,-124808,3586
10,0,9022001003411002,2026,FM-topp,-115057,3136
10,0,9022001003411002,2026,Natt,-206144,5867
10,0,9022001003421002,2026,Dag,-1414,53
10,0,9022001003421002,2026,EM-topp,-1404,33
10,0,9022001003421002,2026,FM-topp,-1132,29
10,0,9022001003421002,2026,Natt,-1462,48
10,0,9022001003421002,2025,Dag,-5042,189
10,0,9022001003421002,2025,EM-topp,-2993,142
10,0,9022001003421002,2025,FM-topp,-856,31
10,0,9022001003421002,2025,Natt,-4349,151
10,0,9022001003421002,2026,Dag,-175469,5953
10,0,9022001003421002,2026,EM-topp,-118690,3446
10,0,9022001003421002,2026,FM-topp,-111261,3096
10,0,9022001003421002,2026,Natt,-173180,5684
10,0,9022001003431002,2026,Dag,-1417,53
10,0,9022001003431002,2026,EM-topp,-1167,33
10,0,9022001003431002,2026,FM-topp,-919,29
10,0,9022001003431002,2026,Natt,-1387,48
10,0,9022001003431002,2025,Dag,-6192,187
10,0,9022001003431002,2025,EM-topp,-3962,142
10,0,9022001003431002,2025,FM-topp,-1088,31
10,0,9022001003431002,2025,Natt,-5061,146
10,0,9022001003431002,2026,Dag,-175644,5923
10,0,9022001003431002,2026,EM-topp,-106152,3417
10,0,9022001003431002,2026,FM-topp,-96929,3094
10,0,9022001003431002,2026,Natt,-165418,5590
10,0,9022001003441002,2026,Dag,-1295,53
10,0,9022001003441002,2026,EM-topp,-1147,33
10,0,9022001003441002,2026,FM-topp,-911,29
10,0,9022001003441002,2026,Natt,-1293,48
10,0,9022001003441002,2025,Dag,-5937,169
10,0,9022001003441002,2025,EM-topp,-3846,140
10,0,9022001003441002,2025,FM-topp,-1156,31
10,0,9022001003441002,2025,Natt,-5246,142
10,0,9022001003441002,2026,Dag,-166790,5891
10,0,9022001003441002,2026,EM-topp,-104104,3392
10,0,9022001003441002,2026,FM-topp,-93425,3069
10,0,9022001003441002,2026,Natt,-157848,5494
10,0,9022001003451002,2026,Dag,-1097,53
10,0,9022001003451002,2026,EM-topp,-960,33
10,0,9022001003451002,2026,FM-topp,-738,29
10,0,9022001003451002,2026,Natt,-1124,48
10,0,9022001003451002,2025,Dag,-10118,169
10,0,9022001003451002,2025,EM-topp,-7631,138
10,0,9022001003451002,2025,FM-topp,-1865,31
10,0,9022001003451002,2025,Natt,-8649,142
10,0,9022001003451002,2026,Dag,-146477,5888
10,0,9022001003451002,2026,EM-topp,-93673,3382
10,0,9022001003451002,2026,FM-topp,-84264,3066
10,0,9022001003451002,2026,Natt,-140321,5484
10,0,9022001003461002,2026,Dag,-1424,52
10,0,9022001003461002,2026,EM-topp,-1025,30
10,0,9022001003461002,2026,FM-topp,-874,27
10,0,9022001003461002,2026,Natt,-1415,47
10,0,9022001003461002,2025,Dag,-9333,169
10,0,9022001003461002,2025,EM-topp,-7051,132
10,0,9022001003461002,2025,FM-topp,-1726,31
10,0,9022001003461002,2025,Natt,-7797,139
10,0,9022001003461002,2026,Dag,-186100,5836
10,0,9022001003461002,2026,EM-topp,-107638,3233
10,0,9022001003461002,2026,FM-topp,-97203,2918
10,0,9022001003461002,2026,Natt,-175239,5433
10,0,9022001003471002,2026,Dag,-1392,47
10,0,9022001003471002,2026,EM-topp,-874,30
10,0,9022001003471002,2026,FM-topp,-787,27
10,0,9022001003471002,2026,Natt,-1289,44
10,0,9022001003471002,2025,Dag,-9370,169
10,0,9022001003471002,2025,EM-topp,-6785,125
10,0,9022001003471002,2025,FM-topp,-1718,31
10,0,9022001003471002,2025,Natt,-8506,138
10,0,9022001003471002,2026,Dag,-177780,5414
10,0,9022001003471002,2026,EM-topp,-102620,3124
10,0,9022001003471002,2026,FM-topp,-92606,2872
10,0,9022001003471002,2026,Natt,-172886,5196
10,0,9022001003481002,2026,Dag,-32704,46
10,0,9022001003481002,2026,EM-topp,-20403,32
10,0,9022001003481002,2026,FM-topp,-17780,29
10,0,9022001003481002,2026,Natt,-20367,39
10,0,9022001003481002,2025,Dag,-137931,175
10,0,9022001003481002,2025,EM-topp,-64764,127
10,0,9022001003481002,2025,FM-topp,-19108,39
10,0,9022001003481002,2025,Natt,-80776,148
10,0,9022001003481002,2026,Dag,-3169628,5142
10,0,9022001003481002,2026,EM-topp,-1857606,3115
10,0,9022001003481002,2026,FM-topp,-1777806,2862
10,0,9022001003481002,2026,Natt,-3137552,5534
10,1,9022001000150001,2026,Dag,-102,1
10,1,9022001000150001,2026,Natt,-124,1
10,1,9022001000150001,2025,Natt,-786,3
10,1,9022001000150001,2026,Dag,3753,81
10,1,9022001000150001,2026,EM-topp,-7751,38
10,1,9022001000150001,2026,Natt,-4647,45
10,1,9022001000183001,2026,Natt,319,2
10,1,9022001000183001,2025,Natt,16255,3
10,1,9022001000183001,2026,Dag,27552,67
10,1,9022001000183001,2026,EM-topp,395,2
10,1,9022001000183001,2026,Natt,24776,28
10,1,9022001000184001,2026,Natt,78,2
10,1,9022001000184001,2025,Natt,16215,3
10,1,9022001000184001,2026,Dag,27415,41
10,1,9022001000184001,2026,EM-topp,429,2
10,1,9022001000184001,2026,Natt,19869,28
10,1,9022001000185001,2026,Natt,702,2
10,1,9022001000185001,2025,Natt,15557,3
